"","Location","Store_Type","Product_Variety","Traffic","Store_Size","Staff_Efficiency","Store_Age","Competitor_Distance","Monthly_Promotions","Economic_Indicator","Marketing_Expense","Monthly_Sales","Location","Cost_Per_Customer","Sales_Per_Customer","x","x"
"1273","San Francisco","Grocery",446,1716,360,94.9,21,7,5,107.2,16000,269530,"San Francisco",9.32400932400932,157.068764568765,1273,1273
"1274","San Francisco","Electronics",499,1608,320,53.9,5,6,4,110,6000,315590,"San Francisco",3.73134328358209,196.262437810945,1274,1274
"1275","Los Angeles","Grocery",419,1220,310,87,12,12,7,60,38000,291090,"Los Angeles",31.1475409836066,238.598360655738,1275,1275
"1276","Palo Alto","Grocery",641,1527,109,90.9,17,15,5,94,27000,341530,"Palo Alto",17.6817288801572,223.66077275704,1276,1276
"1277","Palo Alto","Grocery",569,2166,135,55.7,20,10,4,91.3,13000,263570,"Palo Alto",6.00184672206833,121.68513388735,1277,1277
"1278","Sacramento","Electronics",574,2169,162,81.5,27,9,4,86.8,7000,275550,"Sacramento",3.22729368372522,127.040110650069,1278,1278
"1279","Palo Alto","Grocery",667,1684,404,94.1,25,5,5,119.9,28000,395680,"Palo Alto",16.6270783847981,234.964370546318,1279,1279
"1280","Sacramento","Clothing",278,1502,105,64.8,12,10,5,74.9,17000,225660,"Sacramento",11.3182423435419,150.239680426099,1280,1280
"1281","Palo Alto","Electronics",676,1868,133,73.1,19,10,4,82.2,12000,312100,"Palo Alto",6.42398286937901,167.077087794433,1281,1281
"1282","Sacramento","Clothing",357,1140,104,51,11,15,4,127.3,16000,215320,"Sacramento",14.0350877192982,188.877192982456,1282,1282
"1283","Sacramento","Clothing",431,2609,269,68,7,3,4,75.8,20000,256470,"Sacramento",7.6657723265619,98.3020314296666,1283,1283
"1284","San Francisco","Clothing",538,1465,201,70.6,28,8,5,79.5,16000,293080,"San Francisco",10.9215017064846,200.054607508532,1284,1284
"1285","Palo Alto","Grocery",534,2587,317,93.4,15,9,8,102.7,43000,374230,"Palo Alto",16.6215693853885,144.657904909161,1285,1285
"1286","Los Angeles","Electronics",602,2123,354,93.1,30,14,3,90.6,5000,336040,"Los Angeles",2.3551577955723,158.285445124823,1286,1286
"1287","Palo Alto","Electronics",676,2202,442,69.5,25,9,7,108.9,37000,392580,"Palo Alto",16.802906448683,178.283378746594,1287,1287
"1288","Palo Alto","Clothing",391,1691,154,58.9,20,9,7,105.7,40000,196040,"Palo Alto",23.6546422235364,115.931401537552,1288,1288
"1289","Los Angeles","Grocery",873,2747,480,76,25,7,8,98.4,45000,496700,"Los Angeles",16.3815070986531,180.815435020022,1289,1289
"1290","Palo Alto","Electronics",476,1730,461,72.7,25,8,5,79.9,19000,391790,"Palo Alto",10.9826589595376,226.468208092486,1290,1290
"1291","Sacramento","Clothing",333,3262,143,78.2,27,10,5,113.8,25000,217360,"Sacramento",7.66400980993256,66.6339668914776,1291,1291
"1292","Los Angeles","Electronics",524,2896,86,54.6,26,9,6,105.4,35000,210010,"Los Angeles",12.085635359116,72.5172651933702,1292,1292
"1293","Los Angeles","Electronics",500,1434,499,86.2,11,8,5,116.5,27000,414830,"Los Angeles",18.8284518828452,289.281729428173,1293,1293
"1294","Sacramento","Electronics",453,1400,375,72.9,23,13,8,111.6,47000,324670,"Sacramento",33.5714285714286,231.907142857143,1294,1294
"1295","San Francisco","Clothing",483,2131,310,58,15,6,8,129.5,44000,295090,"San Francisco",20.6475832942281,138.474894415767,1295,1295
"1296","Sacramento","Grocery",521,1815,154,91.1,27,7,3,103.5,9000,306610,"Sacramento",4.95867768595041,168.931129476584,1296,1296
"1297","Palo Alto","Electronics",566,998,204,92.1,21,8,6,89.1,32000,260380,"Palo Alto",32.064128256513,260.901803607214,1297,1297
"1298","Sacramento","Clothing",661,2032,318,87.4,7,9,4,102.2,12000,403480,"Sacramento",5.90551181102362,198.562992125984,1298,1298
"1299","Sacramento","Grocery",701,1627,175,76.9,28,6,6,82.5,37000,303430,"Sacramento",22.7412415488629,186.496619545175,1299,1299
"1300","San Francisco","Grocery",296,1791,250,51.9,14,14,3,105,8000,190560,"San Francisco",4.46677833612507,106.398659966499,1300,1300
"1301","Palo Alto","Electronics",788,2745,58,92.1,25,11,4,103.6,10000,327790,"Palo Alto",3.64298724954463,119.413479052823,1301,1301
"1302","Los Angeles","Electronics",478,1297,117,84.5,27,9,7,116,46000,248990,"Los Angeles",35.4664610639938,191.973785659214,1302,1302
"1303","Palo Alto","Grocery",488,3332,348,78.3,16,9,3,112.1,8000,275360,"Palo Alto",2.40096038415366,82.641056422569,1303,1303
"1304","Palo Alto","Electronics",427,2612,325,64.9,14,10,6,80.6,24000,293290,"Palo Alto",9.18836140888208,112.285604900459,1304,1304
"1305","Palo Alto","Electronics",784,1887,343,54.4,14,13,7,95.6,49000,425710,"Palo Alto",25.9671436142024,225.601483836778,1305,1305
"1306","Palo Alto","Electronics",427,2164,467,68.6,8,10,7,99.8,44000,374750,"Palo Alto",20.3327171903882,173.174676524954,1306,1306
"1307","Sacramento","Electronics",427,2352,171,66.8,26,16,5,112.4,34000,216520,"Sacramento",14.4557823129252,92.0578231292517,1307,1307
"1308","Los Angeles","Clothing",555,2107,257,60.6,20,9,5,79.9,19000,305780,"Los Angeles",9.01756051257712,145.125771238728,1308,1308
"1309","Los Angeles","Clothing",492,2135,362,64.6,29,15,7,112.2,31000,353790,"Los Angeles",14.519906323185,165.709601873536,1309,1309
"1310","San Francisco","Electronics",306,1963,431,75.8,8,8,7,115,36000,254490,"San Francisco",18.3392766174223,129.643402954661,1310,1310
"1311","Palo Alto","Electronics",282,2448,57,78.4,25,7,4,100.5,9000,188860,"Palo Alto",3.67647058823529,77.1486928104575,1311,1311
"1312","Sacramento","Clothing",281,1904,496,83.8,1,12,6,104,39000,328610,"Sacramento",20.4831932773109,172.589285714286,1312,1312
"1313","Los Angeles","Grocery",295,2807,238,57.3,20,10,7,108.9,38000,268490,"Los Angeles",13.5375846099038,95.650160313502,1313,1313
"1314","San Francisco","Clothing",530,2589,373,90.3,22,13,8,104.5,46000,337710,"San Francisco",17.7674777906528,130.440324449594,1314,1314
"1315","San Francisco","Grocery",511,1924,374,52.2,8,6,7,106.1,46000,324620,"San Francisco",23.9085239085239,168.721413721414,1315,1315
"1316","Palo Alto","Clothing",540,1881,141,89.6,18,10,6,105.5,38000,260100,"Palo Alto",20.2020202020202,138.277511961722,1316,1316
"1317","Los Angeles","Clothing",624,1912,422,77.6,16,10,5,86.1,23000,371930,"Los Angeles",12.0292887029289,194.524058577406,1317,1317
"1318","Sacramento","Electronics",352,1918,172,87.4,12,12,6,120.9,35000,184820,"Sacramento",18.2481751824818,96.3607924921794,1318,1318
"1319","Los Angeles","Grocery",295,1593,96,53.7,26,9,4,93.3,18000,187170,"Los Angeles",11.2994350282486,117.495291902072,1319,1319
"1320","Los Angeles","Clothing",393,2040,94,78,10,11,5,87.7,17000,263140,"Los Angeles",8.33333333333333,128.990196078431,1320,1320
"1321","Los Angeles","Clothing",374,1979,133,60.2,26,8,5,76.9,26000,255430,"Los Angeles",13.1379484588176,129.070237493684,1321,1321
"1322","Los Angeles","Electronics",477,2073,401,91.8,15,10,6,105.7,40000,358800,"Los Angeles",19.2957067052581,173.082489146165,1322,1322
"1323","San Francisco","Grocery",438,2057,248,62.4,27,11,3,97.2,6000,246090,"San Francisco",2.91686922702965,119.635391346621,1323,1323
"1324","Sacramento","Grocery",454,1842,233,69.3,29,12,6,95.6,27000,237850,"Sacramento",14.6579804560261,129.125950054289,1324,1324
"1325","Los Angeles","Grocery",485,2218,457,72.8,29,8,5,85.9,33000,391620,"Los Angeles",14.87826871055,176.564472497746,1325,1325
"1326","Palo Alto","Clothing",528,2446,340,81.2,11,11,3,104,6000,372490,"Palo Alto",2.45298446443173,152.285363859362,1326,1326
"1327","Los Angeles","Clothing",480,912,109,56.2,23,4,6,110.3,44000,257210,"Los Angeles",48.2456140350877,282.02850877193,1327,1327
"1328","San Francisco","Electronics",349,2164,448,74.6,7,10,5,100.4,20000,299640,"San Francisco",9.24214417744917,138.465804066543,1328,1328
"1329","Sacramento","Electronics",277,809,333,65.6,20,12,7,81.2,39000,229500,"Sacramento",48.2076637824475,283.683559950556,1329,1329
"1330","San Francisco","Grocery",485,2419,160,71,17,12,6,99.1,23000,259650,"San Francisco",9.50806118230674,107.337742868954,1330,1330
"1331","San Francisco","Grocery",425,1604,304,50.3,27,11,8,136.9,44000,276440,"San Francisco",27.431421446384,172.344139650873,1331,1331
"1332","Palo Alto","Electronics",574,2141,93,80.4,24,7,4,101.8,19000,294510,"Palo Alto",8.87435777673984,137.557216254087,1332,1332
"1333","Sacramento","Electronics",451,2695,187,65.6,25,7,5,98.7,17000,255810,"Sacramento",6.30797773654916,94.9202226345083,1333,1333
"1334","Sacramento","Clothing",553,2384,81,92.8,15,6,8,107.1,49000,296580,"Sacramento",20.5536912751678,124.404362416107,1334,1334
"1335","Los Angeles","Grocery",485,1883,148,76.5,23,9,4,102.6,8000,237790,"Los Angeles",4.24853956452469,126.282527881041,1335,1335
"1336","Los Angeles","Clothing",706,1509,168,93.5,24,12,6,68.2,35000,324150,"Los Angeles",23.194168323393,214.811133200795,1336,1336
"1337","Sacramento","Electronics",614,2946,350,93.2,4,14,5,94.2,20000,336640,"Sacramento",6.78886625933469,114.270196877122,1337,1337
"1338","Sacramento","Clothing",430,1970,188,72.5,10,9,4,100.2,18000,280110,"Sacramento",9.13705583756345,142.187817258883,1338,1338
"1339","Palo Alto","Grocery",323,1766,178,60.5,17,6,7,110.7,49000,236040,"Palo Alto",27.7463193657984,133.65798414496,1339,1339
"1340","San Francisco","Grocery",558,1915,428,64.5,21,8,7,81,38000,346100,"San Francisco",19.8433420365535,180.731070496084,1340,1340
"1341","Sacramento","Electronics",414,1517,369,58.3,20,5,7,110.5,46000,307860,"Sacramento",30.323005932762,202.940013183916,1341,1341
"1342","Los Angeles","Electronics",505,2619,481,55,2,12,4,124.3,18000,337430,"Los Angeles",6.87285223367698,128.839251622757,1342,1342
"1343","Sacramento","Electronics",415,2820,394,92.4,8,13,7,102.7,32000,336610,"Sacramento",11.3475177304965,119.36524822695,1343,1343
"1344","Palo Alto","Clothing",687,1899,424,83.3,16,13,5,112.9,28000,368720,"Palo Alto",14.7446024223275,194.165350184308,1344,1344
"1345","San Francisco","Clothing",580,2201,453,91.6,24,12,5,117.3,23000,404120,"San Francisco",10.4497955474784,183.607451158564,1345,1345
"1346","Palo Alto","Grocery",879,1742,423,69.5,16,8,6,108.9,28000,492380,"Palo Alto",16.0734787600459,282.652123995408,1346,1346
"1347","Los Angeles","Clothing",343,1479,137,86.6,12,9,6,113.3,32000,215030,"Los Angeles",21.6362407031778,145.388776200135,1347,1347
"1348","Sacramento","Clothing",472,1876,69,89.1,3,11,5,115.2,27000,231600,"Sacramento",14.3923240938166,123.454157782516,1348,1348
"1349","San Francisco","Electronics",128,2082,307,91.7,28,7,7,89.3,46000,169110,"San Francisco",22.0941402497598,81.2247838616715,1349,1349
"1350","Palo Alto","Electronics",529,2534,222,66.6,5,8,4,70.4,16000,261300,"Palo Alto",6.31412786108919,103.117600631413,1350,1350
"1351","San Francisco","Clothing",420,1797,432,67.7,8,6,7,95.7,41000,305870,"San Francisco",22.8158041179744,170.211463550362,1351,1351
"1352","San Francisco","Grocery",559,2842,144,57.2,3,7,8,92.7,43000,262850,"San Francisco",15.1301900070373,92.487684729064,1352,1352
"1353","San Francisco","Grocery",636,1566,348,94.5,30,10,3,88.2,11000,410650,"San Francisco",7.0242656449553,262.228607918263,1353,1353
"1354","San Francisco","Electronics",404,2069,329,91.3,30,11,5,115.4,30000,255220,"San Francisco",14.499758337361,123.35427742871,1354,1354
"1355","Los Angeles","Clothing",757,1670,462,51.7,2,13,6,103,37000,453720,"Los Angeles",22.1556886227545,271.688622754491,1355,1355
"1356","Palo Alto","Electronics",457,1620,405,73.1,1,11,8,96.1,46000,310360,"Palo Alto",28.3950617283951,191.58024691358,1356,1356
"1357","Palo Alto","Electronics",432,1859,367,59.7,15,11,7,104.7,38000,327490,"Palo Alto",20.4410973641743,176.164604626143,1357,1357
"1358","Sacramento","Clothing",554,2461,415,78.2,9,12,4,80.9,15000,321010,"Sacramento",6.09508329947176,130.438845997562,1358,1358
"1359","San Francisco","Grocery",426,2315,471,88,9,9,8,87.5,49000,353850,"San Francisco",21.1663066954644,152.850971922246,1359,1359
"1360","Palo Alto","Grocery",454,2147,473,64.6,2,10,5,94.2,20000,369120,"Palo Alto",9.31532370749884,171.923614345599,1360,1360
"1361","San Francisco","Clothing",296,2274,194,90.4,4,5,6,119,35000,196170,"San Francisco",15.391380826737,86.2664907651715,1361,1361
"1362","Palo Alto","Clothing",571,2396,186,61,12,12,5,92.8,23000,323800,"Palo Alto",9.59933222036728,135.141903171953,1362,1362
"1363","Palo Alto","Electronics",433,2682,165,75.1,11,13,6,111.9,40000,239630,"Palo Alto",14.9142431021626,89.3475018642804,1363,1363
"1364","Sacramento","Grocery",702,2124,119,70.4,18,8,5,95.7,19000,297780,"Sacramento",8.94538606403013,140.197740112994,1364,1364
"1365","San Francisco","Electronics",625,1565,378,65.7,30,17,5,94.3,21000,388110,"San Francisco",13.4185303514377,247.993610223642,1365,1365
"1366","Palo Alto","Electronics",406,1794,436,58.1,1,12,5,104.4,12000,310010,"Palo Alto",6.68896321070234,172.803790412486,1366,1366
"1367","San Francisco","Grocery",680,2237,338,76.6,29,7,4,98.3,12000,376240,"San Francisco",5.36432722396066,168.189539561913,1367,1367
"1368","San Francisco","Grocery",517,2298,71,58.8,11,9,7,124.7,43000,289010,"San Francisco",18.7119234116623,125.765883376849,1368,1368
"1369","San Francisco","Electronics",375,1655,89,93.3,10,12,5,89.2,23000,182860,"San Francisco",13.8972809667674,110.489425981873,1369,1369
"1370","San Francisco","Electronics",516,1954,214,62.4,5,10,5,94,18000,270770,"San Francisco",9.21187308085977,138.572159672467,1370,1370
"1371","Los Angeles","Electronics",516,2119,368,60.6,23,14,4,105.7,8000,347540,"Los Angeles",3.77536573855592,164.011326097216,1371,1371
"1372","Palo Alto","Clothing",671,1898,454,54.4,16,9,6,123.6,38000,444820,"Palo Alto",20.0210748155954,234.36248682824,1372,1372
"1373","San Francisco","Electronics",582,1926,108,58.4,25,14,3,105.5,5000,249840,"San Francisco",2.59605399792316,129.719626168224,1373,1373
"1374","Sacramento","Electronics",434,1745,177,69.7,5,7,4,107.6,10000,234940,"Sacramento",5.73065902578797,134.636103151862,1374,1374
"1375","San Francisco","Clothing",690,1280,377,51.9,30,10,4,90.8,20000,347190,"San Francisco",15.625,271.2421875,1375,1375
"1376","Los Angeles","Clothing",423,1675,242,77.7,28,11,5,98.4,13000,239900,"Los Angeles",7.76119402985075,143.223880597015,1376,1376
"1377","Palo Alto","Grocery",428,2389,435,51.2,16,10,3,102.8,12000,312740,"Palo Alto",5.02302218501465,130.908329845123,1377,1377
"1378","Los Angeles","Clothing",632,2285,120,84.2,19,12,4,98.9,20000,263910,"Los Angeles",8.7527352297593,115.496717724289,1378,1378
"1379","Sacramento","Grocery",354,2515,449,66.4,26,11,6,104,28000,303430,"Sacramento",11.1332007952286,120.648111332008,1379,1379
"1380","San Francisco","Electronics",557,1859,95,79.1,28,11,5,107.2,27000,221970,"San Francisco",14.5239376008607,119.40290478752,1380,1380
"1381","Palo Alto","Electronics",474,2496,497,91.8,4,16,8,82.6,50000,326340,"Palo Alto",20.0320512820513,130.745192307692,1381,1381
"1382","Los Angeles","Grocery",626,2505,248,56.6,30,8,5,116.5,16000,355150,"Los Angeles",6.3872255489022,141.776447105788,1382,1382
"1383","Palo Alto","Clothing",589,2148,171,67.8,14,15,7,91,44000,300980,"Palo Alto",20.4841713221601,140.12104283054,1383,1383
"1384","Palo Alto","Clothing",413,2019,499,67.4,20,12,3,89.7,6000,387750,"Palo Alto",2.97176820208024,192.050520059435,1384,1384
"1385","Los Angeles","Electronics",395,1958,87,94.7,6,9,4,80.9,15000,256530,"Los Angeles",7.6608784473953,131.016343207354,1385,1385
"1386","Palo Alto","Grocery",494,2052,355,81.2,25,11,6,107.3,30000,347000,"Palo Alto",14.6198830409357,169.103313840156,1386,1386
"1387","Sacramento","Clothing",455,2036,201,51.8,7,12,7,98.7,40000,281170,"Sacramento",19.6463654223969,138.099214145383,1387,1387
"1388","Los Angeles","Grocery",542,1598,431,63.1,26,12,8,89.3,46000,400610,"Los Angeles",28.7859824780976,250.694618272841,1388,1388
"1389","Los Angeles","Electronics",601,2211,106,59.8,21,10,7,100.3,42000,296310,"Los Angeles",18.9959294436906,134.016282225237,1389,1389
"1390","San Francisco","Electronics",664,2437,440,68.2,3,12,4,123.4,15000,418510,"San Francisco",6.15510874025441,171.731637258925,1390,1390
"1391","Palo Alto","Grocery",595,829,210,88.1,15,8,3,79.8,8000,281840,"Palo Alto",9.65018094089264,339.975874547648,1391,1391
"1392","San Francisco","Grocery",236,1174,219,86.3,7,5,5,110.2,21000,252030,"San Francisco",17.8875638841567,214.676320272572,1392,1392
"1393","Los Angeles","Grocery",748,1911,104,77.3,20,9,6,94.1,40000,357030,"Los Angeles",20.9314495028781,186.828885400314,1393,1393
"1394","San Francisco","Clothing",439,1613,382,82.7,17,9,5,108.6,24000,267400,"San Francisco",14.8791072535648,165.778053316801,1394,1394
"1395","San Francisco","Clothing",369,2172,75,62,27,7,8,89.2,45000,245800,"San Francisco",20.7182320441989,113.16758747698,1395,1395
"1396","Palo Alto","Grocery",527,1071,315,92.1,24,13,5,112.1,20000,369130,"Palo Alto",18.6741363211951,344.659197012138,1396,1396
"1397","Palo Alto","Electronics",385,1958,117,65.8,6,13,5,89.3,25000,234350,"Palo Alto",12.7681307456588,119.688457609806,1397,1397
"1398","Los Angeles","Grocery",495,1776,462,93,26,12,4,98.3,12000,312930,"Los Angeles",6.75675675675676,176.199324324324,1398,1398
"1399","Palo Alto","Electronics",426,2853,77,76.7,5,2,4,93.9,15000,217990,"Palo Alto",5.25762355415352,76.4072905713284,1399,1399
"1400","Palo Alto","Grocery",609,2278,97,93.7,5,9,7,112.1,43000,292830,"Palo Alto",18.8762071992976,128.546971027217,1400,1400
"1401","Palo Alto","Electronics",549,2024,279,93.4,16,11,6,82.6,27000,314930,"Palo Alto",13.3399209486166,155.597826086957,1401,1401
"1402","Palo Alto","Clothing",358,1018,117,72.7,21,6,6,91.2,25000,256300,"Palo Alto",24.5579567779961,251.768172888016,1402,1402
"1403","Sacramento","Electronics",780,2558,107,60.7,28,12,4,101.3,11000,344560,"Sacramento",4.30023455824863,134.698983580923,1403,1403
"1404","Los Angeles","Electronics",303,1881,480,89.4,11,9,6,111.7,38000,310630,"Los Angeles",20.2020202020202,165.140882509304,1404,1404
"1405","Los Angeles","Clothing",333,2285,299,58.5,1,12,4,101.1,9000,228830,"Los Angeles",3.93873085339168,100.144420131291,1405,1405
"1406","San Francisco","Grocery",519,1726,203,59.6,30,8,4,101.2,10000,325520,"San Francisco",5.79374275782155,188.597914252607,1406,1406
"1407","Palo Alto","Clothing",431,1806,116,52,5,8,5,84.9,24000,214040,"Palo Alto",13.2890365448505,118.516057585825,1407,1407
"1408","San Francisco","Grocery",723,2457,146,87.9,14,9,4,95.8,21000,363310,"San Francisco",8.54700854700855,147.867317867318,1408,1408
"1409","Los Angeles","Grocery",597,1203,175,51.3,22,8,4,98.5,15000,281750,"Los Angeles",12.4688279301746,234.206151288446,1409,1409
"1410","San Francisco","Electronics",222,2265,145,74.1,14,12,5,92.5,20000,152520,"San Francisco",8.83002207505519,67.3377483443709,1410,1410
"1411","San Francisco","Electronics",615,2969,432,70.9,18,8,4,92.3,16000,347390,"San Francisco",5.38901987201078,117.005725833614,1411,1411
"1412","Palo Alto","Grocery",486,2424,242,93.7,1,5,5,97.3,20000,255010,"Palo Alto",8.25082508250825,105.202145214521,1412,1412
"1413","Los Angeles","Clothing",245,2905,480,51.3,26,11,6,113.9,38000,311970,"Los Angeles",13.0808950086059,107.390705679862,1413,1413
"1414","Sacramento","Grocery",544,1673,395,71.2,3,12,3,104.2,9000,384800,"Sacramento",5.37955768081291,230.005977286312,1414,1414
"1415","Los Angeles","Grocery",436,2325,154,72.3,6,11,5,128.8,33000,294450,"Los Angeles",14.1935483870968,126.645161290323,1415,1415
"1416","Los Angeles","Electronics",574,1812,317,61.8,1,11,7,119,36000,313220,"Los Angeles",19.8675496688742,172.858719646799,1416,1416
"1417","Sacramento","Clothing",404,1516,399,74.5,20,10,4,118.7,11000,344050,"Sacramento",7.25593667546174,226.945910290237,1417,1417
"1418","Los Angeles","Clothing",581,2036,380,71.2,20,11,6,101,30000,337750,"Los Angeles",14.7347740667976,165.888998035363,1418,1418
"1419","San Francisco","Grocery",630,2426,392,51.9,13,10,7,94.3,44000,413920,"San Francisco",18.1368507831822,170.618301731245,1419,1419
"1420","San Francisco","Clothing",393,2372,334,73.3,12,9,3,85.7,9000,262510,"San Francisco",3.79426644182125,110.670320404722,1420,1420
"1421","Sacramento","Clothing",610,1825,418,84.6,5,12,7,92.2,38000,421710,"Sacramento",20.8219178082192,231.07397260274,1421,1421
"1422","Los Angeles","Clothing",497,1834,344,78.4,20,9,5,117.2,23000,301730,"Los Angeles",12.5408942202835,164.520174482007,1422,1422
"1423","Sacramento","Electronics",351,1714,400,88.2,20,6,4,129.5,12000,288810,"Sacramento",7.00116686114352,168.500583430572,1423,1423
"1424","Palo Alto","Electronics",565,2140,123,51.6,24,12,6,107.3,29000,272780,"Palo Alto",13.5514018691589,127.467289719626,1424,1424
"1425","Sacramento","Grocery",453,2267,294,77.4,26,8,7,89.1,44000,248320,"Sacramento",19.4089104543449,109.536832818703,1425,1425
"1426","Palo Alto","Grocery",786,2387,286,92.9,4,16,6,105.8,32000,404740,"Palo Alto",13.4059488898199,169.560117302053,1426,1426
"1427","Palo Alto","Clothing",544,2665,265,62.1,3,5,7,82.5,49000,278320,"Palo Alto",18.3864915572233,104.435272045028,1427,1427
"1428","Los Angeles","Electronics",374,2118,219,57.4,10,10,6,108.9,28000,204570,"Los Angeles",13.2200188857413,96.586402266289,1428,1428
"1429","San Francisco","Clothing",295,1555,478,52.7,22,8,5,107.3,30000,267890,"San Francisco",19.2926045016077,172.27652733119,1429,1429
"1430","San Francisco","Grocery",343,2354,207,69.7,2,9,4,116,13000,203910,"San Francisco",5.52251486830926,86.6227697536109,1430,1430
"1431","Sacramento","Clothing",359,2229,439,63.6,21,9,5,112.1,21000,258980,"Sacramento",9.42126514131898,116.186630776133,1431,1431
"1432","Sacramento","Clothing",472,1470,294,70.5,11,1,7,87,44000,324030,"Sacramento",29.9319727891156,220.428571428571,1432,1432
"1433","San Francisco","Clothing",496,1646,190,80.3,2,15,6,102.7,32000,324970,"San Francisco",19.4410692588092,197.430133657351,1433,1433
"1434","San Francisco","Clothing",644,1947,314,94.4,27,11,6,107.1,27000,325710,"San Francisco",13.8674884437596,167.28813559322,1434,1434
"1435","Los Angeles","Clothing",645,2112,468,92.6,14,7,5,132.1,17000,402510,"Los Angeles",8.04924242424242,190.582386363636,1435,1435
"1436","Palo Alto","Electronics",352,1891,104,86.4,8,10,7,91.2,47000,171260,"Palo Alto",24.8545742993125,90.5658381808567,1436,1436
"1437","Sacramento","Clothing",522,3156,489,58.6,7,11,5,96.8,13000,338790,"Sacramento",4.1191381495564,107.347908745247,1437,1437
"1438","Los Angeles","Clothing",612,1707,229,94.6,25,8,3,95.1,10000,329580,"Los Angeles",5.85823081429408,193.075571177504,1438,1438
"1439","Sacramento","Clothing",600,2157,306,52.1,11,7,6,74.3,28000,318140,"Sacramento",12.9809921186834,147.491886879926,1439,1439
"1440","Palo Alto","Clothing",347,2432,172,77.9,9,9,5,88.9,21000,215360,"Palo Alto",8.63486842105263,88.5526315789474,1440,1440
"1441","Sacramento","Grocery",355,1780,365,51.4,28,6,5,94.1,19000,262390,"Sacramento",10.6741573033708,147.410112359551,1441,1441
"1442","Palo Alto","Grocery",401,2247,171,64.1,9,13,5,84.4,20000,270980,"Palo Alto",8.90075656430797,120.596350689809,1442,1442
"1443","Palo Alto","Electronics",376,1659,171,71,24,6,5,86.8,20000,193630,"Palo Alto",12.0554550934298,116.71488848704,1443,1443
"1444","Los Angeles","Clothing",572,2401,268,83.7,26,6,4,90.7,20000,345750,"Los Angeles",8.3298625572678,144.002498958767,1444,1444
"1445","Sacramento","Grocery",489,1645,219,51.4,2,10,7,108.2,42000,303200,"Sacramento",25.531914893617,184.316109422492,1445,1445
"1446","San Francisco","Clothing",647,1652,421,61.2,28,12,4,98.1,9000,380700,"San Francisco",5.44794188861985,230.44794188862,1446,1446
"1447","Sacramento","Electronics",606,929,344,72.4,12,10,6,116.1,37000,325350,"Sacramento",39.8277717976319,350.21528525296,1447,1447
"1448","Sacramento","Grocery",429,2685,221,72.1,18,8,8,114.4,43000,249900,"Sacramento",16.0148975791434,93.072625698324,1448,1448
"1449","San Francisco","Grocery",672,1726,382,79,12,8,7,103.5,45000,390140,"San Francisco",26.071842410197,226.03707995365,1449,1449
"1450","Sacramento","Electronics",508,2782,77,85.9,23,7,5,90.9,22000,235070,"Sacramento",7.90797987059669,84.4967649173257,1450,1450
"1451","Palo Alto","Electronics",470,2730,374,56.5,5,7,5,75.6,33000,304680,"Palo Alto",12.0879120879121,111.604395604396,1451,1451
"1452","Palo Alto","Clothing",557,2140,153,67.7,24,8,7,113.9,39000,262360,"Palo Alto",18.2242990654206,122.598130841121,1452,1452
"1453","San Francisco","Grocery",454,1985,401,89.1,27,9,6,60,26000,314280,"San Francisco",13.0982367758186,158.327455919395,1453,1453
"1454","Sacramento","Clothing",692,1594,162,72.8,1,8,3,101,7000,310930,"Sacramento",4.39146800501882,195.062735257215,1454,1454
"1455","San Francisco","Clothing",613,1885,383,92.8,12,12,8,106.8,45000,359480,"San Francisco",23.8726790450928,190.705570291777,1455,1455
"1456","Los Angeles","Grocery",684,2123,148,86.5,18,12,5,100.9,29000,284240,"Los Angeles",13.6599152143194,133.886010362694,1456,1456
"1457","Palo Alto","Electronics",627,3000,484,77.5,2,6,8,82.3,48000,353960,"Palo Alto",16,117.986666666667,1457,1457
"1458","Los Angeles","Clothing",370,2365,312,82.9,29,3,6,99.6,32000,244910,"Los Angeles",13.5306553911205,103.556025369979,1458,1458
"1459","Los Angeles","Grocery",241,1547,456,62.2,9,13,3,63.8,8000,240770,"Los Angeles",5.17129928894635,155.636716224952,1459,1459
"1460","Sacramento","Grocery",470,2101,245,92.3,5,10,5,102.4,28000,309740,"Sacramento",13.3269871489767,147.425035697287,1460,1460
"1461","Palo Alto","Grocery",504,1951,217,52.8,28,5,6,102.8,34000,275280,"Palo Alto",17.42696053306,141.096873398257,1461,1461
"1462","Los Angeles","Electronics",614,1769,111,80,18,15,5,112.1,21000,318500,"Los Angeles",11.8711136235161,180.045223289994,1462,1462
"1463","San Francisco","Clothing",538,2826,178,63.7,27,8,5,106.9,24000,257130,"San Francisco",8.49256900212314,90.9872611464968,1463,1463
"1464","Palo Alto","Electronics",260,2271,198,80.7,27,11,4,82.8,7000,193780,"Palo Alto",3.08234258036107,85.3280493174813,1464,1464
"1465","Palo Alto","Grocery",706,2017,380,80.4,8,12,6,98.4,36000,441320,"Palo Alto",17.8482895389192,218.800198314328,1465,1465
"1466","Palo Alto","Electronics",259,1931,340,84.4,21,12,5,100.8,27000,275010,"Palo Alto",13.982392542724,142.418436043501,1466,1466
"1467","Sacramento","Clothing",402,2546,208,92.7,20,16,5,116.9,20000,248200,"Sacramento",7.85545954438335,97.4862529457973,1467,1467
"1468","Los Angeles","Grocery",456,1875,129,76.4,3,11,7,82.2,47000,226330,"Los Angeles",25.0666666666667,120.709333333333,1468,1468
